unix_second,mean_cpu_power_mW,n_samples
1788283139,5211.2,5
1788283140,5235.8,5
1788283141,5273.4,5
1788283142,5309.6,5
1788283143,5356.2,5
1788283144,5384.5,4
1788283145,5424.6,5
1788283146,5464.2,5
1788283147,5508.6,5
1788283148,5555.6,5
1788283149,5620.8,5
1788283150,5714.2,5
1788283151,5791.8,5
1788283152,5794.4,5
1788283153,5783.6,5
1788283154,6029.8,4
1788283155,6082.0,5
1788283156,6127.4,5
1788283157,6170.4,5
1788283158,6219.8,5
1788283159,6263.4,5
1788283160,6300.8,5
1788283161,6344.0,5
1788283162,6378.6,5
1788283163,6426.8,5
1788283164,6455.2,5
1788283165,6490.0,4
1788283166,6539.2,5
1788283167,6571.8,5
1788283168,6599.2,5
1788283169,6630.2,5
1788283170,6674.4,5
1788283171,6690.2,5
1788283172,6734.0,5
1788283173,6745.8,5
1788283174,6782.2,4
1788283175,6781.2,5
1788283176,6765.8,5
1788283177,8806.8,5
1788283178,6502.8,5
1788283179,6549.8,5
1788283180,6573.8,5
1788283181,6609.4,5
1788283182,6670.0,5
1788283183,6699.2,5
1788283184,6749.0,4
1788283185,6754.4,5
1788283186,6793.6,5
1788283187,6802.8,5
1788283188,6796.8,5
1788283189,6832.0,5
1788283190,6806.2,5
1788283191,6832.0,5
1788283192,6824.0,4
1788283193,6801.8,5
1788283194,6803.4,5
1788283195,6791.6,5
1788283196,6771.6,5
1788283197,6750.2,5
1788283198,6748.8,5
1788283199,6719.2,5
1788283200,6692.2,5
1788283201,6680.2,4
1788283202,6673.2,5
1788283203,6685.8,5
1788283204,6689.4,5
1788283205,6707.8,5
1788283206,6696.8,5
1788283207,6695.2,5
1788283208,6700.8,5
1788283209,6679.4,5
1788283210,6693.2,4
1788283211,6639.8,5
1788283212,6634.4,5
1788283213,6626.2,5
1788283214,6587.8,5
1788283215,6574.8,5
1788283216,6537.4,5
1788283217,6527.2,5
1788283218,6501.8,4
1788283219,6498.0,5
1788283220,6459.2,5
1788283221,6442.6,5
1788283222,6416.0,5
1788283223,6400.6,5
1788283224,6387.2,5
1788283225,6378.0,5
1788283226,6348.4,5
1788283227,6358.5,4
1788283228,5343.8,5
1788283229,5742.6,5
1788283230,6592.0,5
1788283231,6554.2,5
1788283232,6539.0,5
1788283233,6503.6,5
1788283234,6479.6,5
1788283235,6373.2,5
1788283236,6268.2,4
1788283237,6174.2,5
1788283238,6084.4,5
1788283239,6017.4,5
1788283240,5988.4,5
1788283241,5996.0,5
1788283242,5992.8,5
1788283243,5809.0,5
1788283244,5804.4,5
1788283245,5806.8,5
1788283246,5820.0,4
1788283247,5805.6,5
1788283248,5821.6,5
1788283249,5824.0,5
1788283250,5820.0,5
1788283251,5822.6,5
1788283252,5831.2,5
1788283253,5829.2,5
1788283254,5844.6,5
1788283255,5834.0,5
1788283256,5839.5,4
1788283257,5858.0,5
1788283258,6172.2,5
1788283259,6217.8,5
1788283260,6288.8,5
1788283261,6318.6,5
1788283262,6364.8,5
1788283263,6400.2,5
1788283264,6452.4,5
1788283265,6480.0,4
1788283266,6487.8,5
1788283267,6475.4,5
1788283268,6503.6,5
1788283269,6536.6,5
1788283270,6580.8,5
1788283271,6587.6,5
1788283272,6601.6,5
1788283273,6586.4,5
1788283274,6682.8,5
1788283275,7086.0,4
1788283276,6554.0,5
1788283277,6789.4,5
1788283278,6844.2,5
1788283279,8867.8,5
1788283280,6517.4,5
1788283281,6333.8,5
1788283282,6301.0,5
1788283283,6300.2,5
1788283284,6282.0,4
1788283285,6304.2,5
1788283286,6321.8,5
1788283287,6324.6,5
1788283288,6330.6,5
1788283289,6348.4,5
1788283290,6349.6,5
1788283291,6353.4,5
1788283292,6354.5,4
1788283293,6341.6,5
1788283294,6318.8,5
1788283295,6322.4,5
1788283296,6295.0,5
1788283297,6257.6,5
1788283298,6235.6,5
1788283299,6208.6,5
1788283300,6173.0,4
1788283301,6145.4,5
1788283302,6125.0,5
1788283303,6086.2,5
1788283304,6058.0,5
1788283305,6019.6,5
1788283306,5972.4,5
1788283307,5941.4,5
1788283308,5915.5,4
1788283309,5876.6,5
1788283310,5853.8,5
1788283311,5860.4,5
1788283312,5911.2,5
1788283313,5919.0,5
1788283314,5945.0,5
1788283315,5957.2,5
1788283316,5954.5,4
1788283317,5942.2,5
1788283318,5947.8,5
1788283319,5938.6,5
1788283320,5921.8,5
1788283321,5918.4,5
1788283322,5898.2,5
1788283323,5887.2,5
1788283324,5862.4,5
1788283325,5862.2,4
1788283326,5845.4,5
1788283327,5836.2,5
1788283328,5819.2,5
1788283329,5818.0,5
1788283330,5824.6,5
1788283331,5800.2,5
1788283332,5796.4,5
1788283333,4857.0,4
1788283334,4310.6,5
1788283335,5562.6,5
1788283336,5852.6,5
1788283337,5712.8,5
1788283338,5882.8,5
1788283339,5708.0,5
1788283340,5865.2,5
1788283341,5737.2,5
1788283342,5880.8,5
1788283343,5871.5,4
1788283344,5697.4,5
1788283345,5910.2,5
1788283346,5675.2,5
1788283347,5846.0,5
1788283348,5605.4,5
1788283349,5678.2,5
1788283350,5426.2,5
1788283351,5516.4,5
1788283352,5515.4,5
1788283353,5441.8,4
1788283354,5519.0,5
1788283355,5508.0,5
1788283356,5420.2,5
1788283357,5582.4,5
1788283358,5320.2,5
1788283359,5552.0,5
1788283360,5419.0,5
1788283361,5454.8,5
1788283362,5649.6,5
1788283363,5284.0,4
1788283364,5419.4,5
1788283365,5386.0,5
1788283366,5224.0,5
1788283367,5174.4,5
1788283368,5132.2,5
1788283369,5098.0,5
1788283370,5062.2,5
1788283371,5049.0,5
1788283372,5033.0,5
1788283373,5022.0,4
1788283374,5005.4,5
1788283375,5000.0,5
1788283376,4988.0,5
1788283377,4982.4,5
1788283378,4970.8,5
1788283379,4976.0,5
1788283380,4955.4,5
1788283381,4945.0,5
1788283382,4940.8,4
1788283383,4923.8,5
1788283384,4927.6,5
1788283385,4997.6,5
1788283386,5023.0,5
1788283387,5160.2,5
1788283388,5214.8,5
1788283389,5251.4,5
1788283390,5266.6,5
1788283391,5278.2,5
1788283392,5392.2,4
1788283393,5307.2,5
1788283394,5336.8,5
1788283395,5399.2,5
1788283396,5402.8,5
1788283397,5403.0,5
1788283398,5349.8,5
1788283399,5380.6,5
1788283400,5363.8,5
1788283401,5442.4,5
1788283402,5388.0,4
1788283403,5403.8,5
1788283404,5461.6,5
1788283405,5474.2,5
1788283406,5446.2,5
1788283407,5434.2,5
1788283408,5464.8,5
1788283409,5449.4,5
1788283410,5494.2,5
1788283411,5571.2,5
1788283412,5556.8,4
1788283413,5599.0,5
1788283414,5662.2,5
1788283415,5623.2,5
1788283416,5664.8,5
1788283417,5639.8,5
1788283418,5671.6,5
1788283419,5671.4,5
1788283420,5649.6,5
1788283421,5698.0,5
1788283422,5675.5,4
1788283423,5680.2,5
1788283424,5713.0,5
1788283425,5704.4,5
1788283426,5664.6,5
1788283427,5710.6,5
1788283428,5803.2,5
1788283429,5727.4,5
1788283430,5761.2,5
1788283431,5770.8,5
1788283432,5730.8,4
1788283433,5724.4,5
1788283434,5768.4,5
1788283435,5719.0,5
1788283436,5750.6,5
1788283437,5726.4,5
1788283438,5762.6,5
1788283439,8090.8,5
1788283440,5224.4,5
1788283441,5032.5,4
1788283442,4997.0,5
1788283443,4965.8,5
1788283444,4964.0,5
1788283445,4956.6,5
1788283446,4937.0,5
1788283447,4927.8,5
1788283448,4921.6,5
1788283449,4907.5,4
1788283450,4903.0,5
1788283451,4880.6,5
1788283452,4868.6,5
1788283453,4846.0,5
1788283454,4805.6,5
1788283455,4780.2,5
1788283456,4754.2,5
1788283457,4713.2,4
1788283458,4689.0,5
1788283459,4660.6,5
1788283460,4603.0,5
1788283461,4571.2,5
1788283462,4536.6,5
1788283463,4491.8,5
1788283464,4490.2,5
1788283465,4490.8,4
1788283466,4502.6,5
1788283467,4443.4,5
1788283468,4578.0,5
1788283469,4692.6,5
1788283470,4478.4,5
1788283471,4429.8,5
1788283472,4449.4,5
1788283473,4467.0,4
1788283474,4436.4,5
1788283475,4466.4,5
1788283476,4751.0,5
1788283477,4719.2,5
1788283478,4708.6,5
1788283479,4678.8,5
1788283480,4664.8,5
1788283481,4670.2,4
1788283482,4654.0,5
1788283483,4670.6,5
1788283484,4647.2,5
1788283485,4644.0,5
1788283486,4654.4,5
1788283487,4645.2,5
1788283488,4655.2,5
1788283489,4644.4,5
1788283490,4648.2,4
1788283491,4653.2,5
1788283492,4659.6,5
1788283493,4671.6,5
1788283494,4678.6,5
1788283495,4670.6,5
1788283496,4697.6,5
1788283497,4689.8,5
1788283498,4698.2,4
1788283499,3621.2,5
1788283500,4325.8,5
1788283501,4967.2,5
1788283502,4931.8,5
1788283503,4903.6,5
1788283504,4875.2,5
1788283505,4847.0,5
1788283506,4838.4,5
1788283507,4831.0,5
1788283508,4818.0,4
1788283509,4817.2,5
1788283510,4824.6,5
1788283511,4822.2,5
1788283512,4846.6,5
1788283513,4826.2,5
1788283514,4827.2,5
1788283515,4804.8,5
1788283516,4807.8,5
1788283517,4802.6,5
1788283518,4814.5,4
1788283519,4815.4,5
1788283520,4835.4,5
1788283521,4863.0,5
1788283522,4885.8,5
1788283523,4927.2,5
1788283524,4950.0,5
1788283525,4980.0,5
1788283526,4978.8,5
1788283527,4989.5,4
1788283528,4975.6,5
1788283529,5150.8,5
1788283530,5204.2,5
1788283531,5243.8,5
1788283532,5268.2,5
1788283533,5313.8,5
1788283534,5376.8,5
1788283535,5464.0,5
1788283536,5537.0,5
1788283537,5587.5,4
1788283538,5657.4,5
1788283539,5705.6,5
1788283540,5751.4,5
1788283541,5804.6,5
1788283542,5781.4,5
1788283543,5791.8,5
1788283544,5915.4,5
1788283545,6030.0,5
1788283546,6043.8,4
1788283547,6062.0,5
1788283548,6090.6,5
1788283549,6122.6,5
1788283550,6153.6,5
1788283551,6188.6,5
1788283552,6209.2,5
1788283553,6237.0,5
1788283554,6257.0,5
1788283555,6281.0,5
1788283556,6320.0,4
1788283557,6343.2,5
1788283558,6369.4,5
1788283559,6382.8,5
1788283560,6414.8,5
1788283561,8370.8,5
1788283562,6084.6,5
1788283563,6115.4,5
1788283564,6129.0,5
1788283565,6150.5,4
1788283566,6192.6,5
1788283567,6232.0,5
1788283568,6268.0,5
1788283569,6294.4,5
1788283570,6329.4,5
1788283571,6368.8,5
1788283572,6372.8,5
1788283573,6385.2,5
1788283574,6410.2,4
1788283575,6417.0,5
1788283576,6427.2,5
1788283577,6422.6,5
1788283578,6420.8,5
1788283579,6418.4,5
1788283580,6427.6,5
1788283581,6410.0,5
1788283582,6409.8,5
1788283583,6408.5,4
1788283584,6372.2,5
1788283585,6367.8,5
1788283586,6365.8,5
1788283587,6376.8,5
1788283588,6368.2,5
1788283589,6350.6,5
1788283590,6384.8,5
1788283591,6269.0,4
1788283592,6253.4,5
1788283593,6287.6,5
1788283594,6276.2,5
1788283595,6244.6,5
1788283596,6218.0,5
1788283597,6210.0,5
1788283598,6198.0,5
1788283599,6162.6,5
1788283600,6147.0,4
1788283601,6163.2,5
1788283602,6128.4,5
1788283603,6158.4,5
1788283604,6159.8,5
1788283605,6013.6,5
1788283606,6002.6,5
1788283607,6002.6,5
1788283608,5971.8,5
1788283609,5983.8,4
1788283610,5942.6,5
1788283611,5932.8,5
1788283612,4279.8,5
1788283613,5982.0,5
1788283614,6245.0,5
1788283615,6206.6,5
1788283616,6187.0,5
1788283617,6124.2,5
1788283618,6098.0,4
1788283619,6022.8,5
1788283620,5993.6,5
1788283621,5882.2,5
1788283622,5663.4,5
1788283623,5611.8,5
1788283624,5562.4,5
1788283625,5525.4,5
1788283626,5490.4,5
1788283627,5466.2,4
1788283628,5459.8,5
1788283629,5443.2,5
1788283630,5433.8,5
1788283631,5428.8,5
1788283632,5422.8,5
1788283633,5419.6,5
1788283634,5428.6,5
1788283635,5430.2,5
1788283636,5426.8,5
1788283637,5438.8,4
1788283638,5453.4,5
1788283639,5469.8,5
1788283640,5581.0,5
1788283641,5681.2,5
1788283642,5753.2,5
1788283643,5835.2,5
1788283644,5857.4,5
1788283645,5864.2,5
1788283646,5901.4,5
1788283647,6061.5,4
1788283648,6090.0,5
1788283649,6139.4,5
1788283650,6163.0,5
1788283651,6195.2,5
1788283652,6217.0,5
1788283653,6251.8,5
1788283654,6283.6,5
1788283655,6295.8,5
1788283656,6318.2,5
1788283657,6351.8,4
1788283658,6376.0,5
1788283659,6397.2,5
1788283660,6433.4,5
1788283661,6462.0,5
1788283662,7609.6,5
1788283663,7045.0,5
1788283664,6038.4,5
1788283665,6004.4,5
1788283666,5999.8,4
1788283667,5992.0,5
1788283668,6022.4,5
1788283669,6010.2,5
1788283670,6033.4,5
1788283671,6035.8,5
1788283672,6054.6,5
1788283673,6047.0,5
1788283674,6053.2,4
1788283675,6034.8,5
1788283676,6032.0,5
1788283677,6018.0,5
1788283678,6018.2,5
1788283679,5992.4,5
1788283680,5975.4,5
1788283681,5949.2,4
1788283682,5936.2,5
1788283683,5913.2,5
1788283684,5901.4,5
1788283685,5871.8,5
1788283686,5854.4,5
1788283687,5874.2,5
1788283688,5915.0,5
1788283689,5975.2,4
1788283690,5985.2,5
1788283691,6019.8,5
1788283692,6045.8,5
1788283693,6064.8,5
1788283694,6080.8,5
1788283695,6104.8,5
1788283696,6096.4,5
1788283697,6106.2,5
1788283698,6111.8,4
1788283699,6106.4,5
1788283700,6089.2,5
1788283701,6090.0,5
1788283702,6092.0,5
1788283703,6066.0,5
1788283704,6050.0,5
1788283705,6059.0,5
1788283706,6027.5,4
1788283707,6015.0,5
1788283708,6020.8,5
1788283709,5644.0,5
1788283710,4024.6,5
1788283711,5823.8,5
1788283712,5778.8,5
1788283713,5794.2,5
1788283714,5762.0,5
1788283715,5829.0,5
1788283716,5679.8,4
1788283717,5915.0,5
1788283718,5709.6,5
1788283719,5912.6,5
1788283720,5662.6,5
1788283721,6277.0,5
1788283722,6447.6,5
1788283723,5729.0,5
1788283724,5741.4,5
1788283725,5826.6,5
1788283726,5854.5,4
1788283727,5652.8,5
1788283728,5933.2,5
1788283729,5918.4,5
1788283730,5940.6,5
1788283731,5613.2,5
1788283732,5860.2,5
1788283733,5588.8,5
1788283734,5755.8,5
1788283735,5626.0,5
1788283736,5597.0,4
1788283737,5725.0,5
1788283738,5536.2,5
1788283739,5524.4,5
1788283740,5455.2,5
1788283741,5412.0,5
1788283742,5410.4,5
1788283743,5296.6,5
1788283744,5150.4,5
1788283745,5130.8,4
1788283746,5099.8,5
1788283747,5082.4,5
1788283748,5066.8,5
1788283749,5052.0,5
1788283750,5037.4,5
1788283751,5035.4,5
1788283752,5013.0,5
1788283753,5012.8,5
1788283754,4998.2,5
1788283755,4984.5,4
1788283756,4980.8,5
1788283757,4972.0,5
1788283758,4968.8,5
1788283759,4964.4,5
1788283760,4984.2,5
1788283761,5009.6,5
1788283762,5136.4,5
1788283763,5197.6,5
1788283764,5183.5,4
1788283765,5291.0,5
1788283766,5312.8,5
1788283767,5313.2,5
1788283768,5315.2,5
1788283769,5347.4,5
1788283770,5400.6,5
1788283771,5417.6,5
1788283772,5431.0,5
1788283773,5367.8,5
1788283774,5406.4,5
1788283775,5474.2,4
1788283776,5410.6,5
1788283777,5393.2,5
1788283778,5433.8,5
1788283779,5490.4,5
1788283780,5468.6,5
1788283781,5470.8,5
1788283782,5430.6,5
1788283783,5455.0,5
1788283784,5478.6,5
1788283785,5621.2,4
1788283786,5572.8,5
1788283787,5553.6,5
1788283788,5578.8,5
1788283789,5596.0,5
1788283790,5618.0,5
1788283791,5630.2,5
1788283792,5662.0,5
1788283793,5665.0,5
1788283794,5676.2,5
1788283795,5566.8,4
1788283796,5692.0,5
1788283797,5665.6,5
1788283798,5702.6,5
1788283799,5663.6,5
1788283800,5720.0,5
1788283801,5804.8,5
1788283802,5722.4,5
1788283803,5759.4,5
1788283804,5772.6,5
1788283805,5663.5,4
1788283806,5781.0,5
1788283807,5758.2,5
1788283808,5763.0,5
1788283809,5769.6,5
1788283810,5748.2,5
1788283811,5771.6,5
1788283812,5759.6,5
1788283813,5746.4,5
1788283814,7761.6,5
1788283815,6179.5,4
1788283816,5144.0,5
1788283817,5021.0,5
1788283818,4995.2,5
1788283819,4981.0,5
1788283820,4967.2,5
1788283821,4963.8,5
1788283822,4952.2,5
1788283823,4948.2,4
1788283824,4932.6,5
1788283825,4914.0,5
1788283826,4887.0,5
1788283827,4872.0,5
1788283828,4833.2,5
1788283829,4801.0,5
1788283830,4780.6,5
1788283831,4846.8,4
1788283832,4608.2,5
1788283833,4680.8,5
1788283834,4624.0,5
1788283835,4604.0,5
1788283836,4547.6,5
1788283837,4517.6,5
1788283838,4492.6,5
1788283839,4501.2,4
1788283840,4488.6,5
1788283841,4491.0,5
1788283842,4475.4,5
1788283843,4451.2,5
1788283844,4479.6,5
1788283845,4438.2,5
1788283846,4424.4,5
1788283847,4434.8,4
1788283848,4469.6,5
1788283849,4535.6,5
1788283850,4420.2,5
1788283851,4564.8,5
1788283852,4707.6,5
1788283853,4699.4,5
1788283854,4692.0,5
1788283855,4700.8,4
1788283856,4685.4,5
1788283857,4695.0,5
1788283858,4694.0,5
1788283859,4703.0,5
1788283860,4686.2,5
1788283861,4677.2,5
1788283862,4674.0,5
1788283863,4676.2,5
1788283864,4683.2,4
1788283865,4674.4,5
1788283866,4670.6,5
1788283867,4673.4,5
1788283868,4680.6,5
1788283869,4685.2,5
1788283870,4703.2,5
1788283871,4700.0,5
1788283872,4712.0,4
1788283873,4712.4,5
1788283874,4454.4,5
1788283875,3553.0,5
1788283876,4919.2,5
1788283877,5005.2,5
1788283878,4960.4,5
1788283879,4930.4,5
1788283880,4896.2,5
1788283881,4863.2,4
1788283882,4856.2,5
1788283883,4846.2,5
1788283884,4827.2,5
1788283885,4833.6,5
1788283886,4824.2,5
1788283887,4837.0,5
1788283888,4837.2,5
1788283889,4825.4,5
1788283890,4806.6,5
1788283891,4801.2,4
1788283892,4796.2,5
1788283893,4812.8,5
1788283894,4816.6,5
1788283895,4850.2,5
1788283896,4862.4,5
1788283897,4889.4,5
1788283898,4924.6,5
1788283899,4949.2,5
1788283900,4980.0,4
1788283901,4995.8,5
1788283902,4980.2,5
1788283903,4992.2,5
1788283904,5111.8,5
1788283905,5195.4,5
1788283906,5226.2,5
1788283907,5259.4,5
1788283908,5287.8,5
1788283909,5357.0,5
1788283910,5414.0,4
1788283911,5491.0,5
1788283912,5559.4,5
1788283913,5612.2,5
1788283914,5679.0,5
1788283915,5728.2,5
1788283916,5748.8,5
1788283917,5787.2,5
1788283918,5871.2,5
1788283919,5797.5,4
1788283920,5886.6,5
1788283921,5831.4,5
1788283922,6030.6,5
1788283923,6057.2,5
1788283924,6087.0,5
1788283925,6113.8,5
1788283926,6137.4,5
1788283927,6170.8,5
1788283928,6189.2,5
1788283929,6223.0,5
1788283930,6231.2,4
1788283931,6273.0,5
1788283932,6294.4,5
1788283933,6338.2,5
1788283934,6339.8,5
1788283935,6383.0,5
1788283936,6400.0,5
1788283937,8185.6,5
1788283938,6071.4,5
1788283939,6109.2,4
1788283940,6117.4,5
1788283941,6172.4,5
1788283942,6214.4,5
1788283943,6252.6,5
1788283944,6277.4,5
1788283945,6317.8,5
1788283946,6325.8,5
1788283947,6378.2,4
1788283948,6364.6,5
1788283949,6388.8,5
1788283950,6398.0,5
1788283951,6392.4,5
1788283952,6384.4,5
1788283953,6387.8,5
1788283954,6384.0,5
1788283955,6366.6,5
1788283956,6354.2,4
1788283957,6364.4,5
1788283958,6333.2,5
1788283959,6325.8,5
1788283960,6307.2,5
1788283961,6289.6,5
1788283962,6270.6,5
1788283963,6277.2,5
1788283964,6261.8,4
1788283965,6292.4,5
1788283966,6305.0,5
1788283967,6276.6,5
1788283968,6320.4,5
1788283969,6331.0,5
1788283970,6207.6,5
1788283971,6255.4,5
1788283972,6243.0,5
1788283973,6222.5,4
1788283974,6189.4,5
1788283975,6185.8,5
1788283976,6170.0,5
1788283977,6151.0,5
1788283978,6165.6,5
1788283979,6160.0,5
1788283980,6168.6,5
1788283981,6122.6,5
1788283982,6034.0,4
1788283983,6020.0,5
1788283984,6021.0,5
1788283985,6013.0,5
1788283986,5984.8,5
1788283987,5955.0,5
1788283988,5947.6,5
1788283989,4638.8,5
1788283990,5475.8,4
1788283991,6159.2,5
1788283992,6217.6,5
1788283993,6191.0,5
1788283994,6132.0,5
1788283995,6077.8,5
1788283996,6011.4,5
1788283997,5985.4,5
1788283998,5945.8,5
1788283999,5656.2,5
1788284000,5597.0,4
1788284001,5547.2,5
1788284002,5515.2,5
1788284003,5477.8,5
1788284004,5445.8,5
1788284005,5424.4,5
1788284006,5422.4,5
1788284007,5432.0,5
1788284008,5436.4,5
1788284009,5456.0,5
1788284010,5444.0,4
1788284011,5448.0,5
1788284012,5464.4,5
1788284013,5461.6,5
1788284014,5472.4,5
1788284015,5493.6,5
1788284016,5486.4,5
1788284017,5585.2,5
1788284018,5673.4,5
1788284019,5748.8,4
1788284020,5774.0,5
1788284021,5830.2,5
1788284022,5850.2,5
1788284023,5859.4,5
1788284024,6019.0,5
1788284025,6119.4,5
1788284026,6153.0,5
1788284027,6176.8,5
1788284028,6197.4,5
1788284029,6229.0,5
1788284030,6251.0,4
1788284031,6282.6,5
1788284032,6313.0,5
1788284033,6328.8,5
1788284034,6343.2,5
1788284035,6376.4,5
1788284036,6399.4,5
1788284037,6430.4,5
1788284038,6465.2,5
1788284039,6474.5,4
1788284040,8287.0,5
1788284041,6231.6,5
1788284042,6029.2,5
1788284043,5995.6,5
1788284044,5995.2,5
1788284045,5994.6,5
1788284046,6021.6,5
1788284047,6026.8,4
1788284048,6040.0,5
1788284049,6052.0,5
1788284050,6062.2,5
1788284051,6060.8,5
1788284052,6064.6,5
1788284053,6070.6,5
1788284054,6062.0,5
1788284055,6068.8,4
1788284056,6067.2,5
1788284057,6046.0,5
1788284058,6022.0,5
1788284059,5990.4,5
1788284060,5985.6,5
1788284061,5962.4,5
1788284062,5928.4,5
1788284063,5917.8,4
1788284064,5895.6,5
1788284065,5855.2,5
1788284066,5844.4,5
1788284067,5821.4,5
1788284068,5875.2,5
1788284069,5895.0,5
1788284070,5943.4,5
1788284071,5973.2,4
1788284072,5980.2,5
1788284073,5974.6,5
1788284074,5971.2,5
1788284075,5978.8,5
1788284076,5961.4,5
1788284077,5953.0,5
1788284078,5953.8,5
1788284079,5935.4,5
1788284080,5953.2,4
1788284081,5932.6,5
1788284082,5912.4,5
1788284083,5920.4,5
1788284084,5904.4,5
1788284085,5888.0,5
1788284086,5872.6,5
1788284087,5863.6,5
1788284088,5866.5,4
1788284089,5843.6,5
1788284090,4314.6,5
1788284091,4939.2,5
1788284092,5798.8,5
1788284093,5748.4,5
1788284094,5790.6,5
1788284095,5799.0,5
1788284096,5794.6,5
1788284097,5793.0,5
1788284098,5700.0,4
1788284099,5924.2,5
1788284100,5691.4,5
1788284101,5911.2,5
1788284102,5682.0,5
1788284103,5913.8,5
1788284104,5656.4,5
1788284105,5944.0,5
1788284106,5542.0,5
1788284107,5728.0,5
1788284108,5593.8,4
1788284109,5339.6,5
1788284110,5615.4,5
1788284111,5391.2,5
1788284112,5477.4,5
1788284113,5519.6,5
1788284114,5389.4,5
